offense_type_id,offense_category_id,incident_address,x,y,long,lat,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count
theft-stln-vehicle-trailer,auto-theft,3400 BLOCK W 22ND AVE,3131636,1698380,-105.0318462,39.7499269,1,121,sloan-lake,1,0,1
theft-stln-vehicle-trailer,auto-theft,200 BLK S RALEIGH ST,3128730,1684971,-105.0424212,39.7131572,4,411,barnum-west,1,0,1
theft-stln-vehicle-trailer,auto-theft,1515 N QUEBEC ST,3167670,1695157,-104.9037724,39.7404997,2,223,south-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,1550 W EVANS AVE,3139078,1671895,-105.0058921,39.6771117,4,422,college-view-south-platte,1,0,1
theft-stln-vehicle-trailer,auto-theft,15495 E PENSACOLA PL,3194577,1715774,-104.8075369,39.7965721,5,522,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,2300 BLK S LINCOLN ST,3144677,1670516,-104.9860284,39.6732408,3,313,rosedale,1,0,1
theft-stln-vehicle-trailer,auto-theft,827 N LOCUST ST,3164745,1691232,-104.9142633,39.7297771,2,222,montclair,1,0,1
theft-stln-vehicle-trailer,auto-theft,4400 BLK S QUEBEC ST,3168097,1657480,-104.9031343,39.6370605,3,324,hampden-south,1,0,1
theft-stln-vehicle-trailer,auto-theft,620 N FEDERAL BLVD,3133850,1689894,-105.0241305,39.7265996,1,122,sun-valley,1,0,1
theft-stln-vehicle-trailer,auto-theft,8000 E QUINCY AVE,3169843,1657990,-104.8969229,39.638429,3,324,hampden-south,1,0,1
theft-stln-vehicle-trailer,auto-theft,3300 S TAMARAC DR,3169783,1664316,-104.8969868,39.6557965,3,323,hampden,1,0,1
theft-stln-vehicle-trailer,auto-theft,4800 N COLORADO BLVD,3157518,1710900,-104.9395262,39.7838939,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,10155 E 29TH DR,3177356,1702272,-104.8691548,39.7598519,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,7675 E UNION AVE,3168784,1654516,-104.9007644,39.6289111,3,324,hampden-south,1,0,1
theft-stln-vehicle-trailer,auto-theft,I25 HWYNB / I225 HWYNB,3167089,1656410,-104.9067381,39.6341412,3,324,hampden-south,1,0,1
theft-stln-vehicle-trailer,auto-theft,7700 E CHERRY CREEK S DR,3169147,1673473,-104.8990305,39.6809462,3,322,indian-creek,1,0,1
theft-stln-vehicle-trailer,auto-theft,1100 BLK N SANTA FE DR,3141035,1692590,-104.9985337,39.7338946,1,123,lincoln-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,1475 S COLORADO BLVD,3157068,1676977,-104.9418689,39.690777,3,312,cory-merrill,1,0,1
theft-stln-vehicle-trailer,auto-theft,2305 W 5TH AVE,3136261,1688888,-105.015578,39.723803,4,411,valverde,1,0,1
theft-stln-vehicle-trailer,auto-theft,700 BLK N FEDERAL BLVD,3133663,1690385,-105.0247862,39.7279502,1,122,sun-valley,1,0,1
theft-stln-vehicle-trailer,auto-theft,2400 BLK S CHEROKEE ST,3143336,1670245,-104.9907977,39.6725175,3,313,overland,1,0,1
theft-stln-vehicle-trailer,auto-theft,6400 BLOCK E BATES AVE,3164697,1667351,-104.9149807,39.6642196,3,323,hampden,1,0,1
theft-stln-vehicle-trailer,auto-theft,5180 E SMITH RD,3160899,1707710,-104.9275679,39.7750791,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,1000 BLK S KNOX CT,3131716,1679236,-105.0319125,39.6973716,4,412,westwood,1,0,1
theft-stln-vehicle-trailer,auto-theft,2500 W 4TH AVE,3135913,1687982,-105.0168323,39.7213209,4,411,valverde,1,0,1
theft-stln-vehicle-trailer,auto-theft,1230 S BELLAIRE ST,3158370,1678255,-104.9372143,39.6942633,3,322,virginia-village,1,0,1
theft-stln-vehicle-trailer,auto-theft,4100 E MEXICO AVE,3157840,1675062,-104.9391677,39.6855069,3,322,virginia-village,1,0,1
theft-stln-vehicle-trailer,auto-theft,2000 BLK S ST PAUL ST,3154683,1673051,-104.950428,39.6800392,3,314,university-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,300 BLK S KRAMERIA ST,3164090,1684071,-104.9167555,39.7101304,3,322,washington-virginia-vale,1,0,1
theft-stln-vehicle-trailer,auto-theft,2900 BLK N RACE ST,3150873,1701907,-104.9633586,39.759317,2,211,whittier,1,0,1
theft-stln-vehicle-trailer,auto-theft,1230 S JACKSON ST,3156822,1678223,-104.9427158,39.6942017,3,312,cory-merrill,1,0,1
theft-stln-vehicle-trailer,auto-theft,5677 N GALENA ST,3177382,1716811,-104.8687029,39.7997626,5,511,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,6400 E WESLEY AVE,3164869,1670513,-104.9142974,39.672897,3,323,goldsmith,1,0,1
theft-stln-vehicle-trailer,auto-theft,3424 N OSCEOLA ST,3129929,1704003,-105.0378152,39.765387,1,113,west-highland,1,0,1
theft-stln-vehicle-trailer,auto-theft,11611 E 51ST AVE,3181501,1713502,-104.8541278,39.7905996,5,511,montbello,1,0,1
theft-stln-vehicle-trailer,auto-theft,3400 BLK W 23RD AVE,3131615,1698786,-105.0319134,39.7510417,1,121,sloan-lake,1,0,1
theft-stln-vehicle-trailer,auto-theft,W RADCLIFF AVE / S LOWELL BLVD,3131039,1657067,-105.0347218,39.6365215,4,423,fort-logan,1,0,1
theft-stln-vehicle-trailer,auto-theft,300 BLK S CLINTON ST,3174975,1683235,-104.8780871,39.7076372,3,321,windsor,1,0,1
theft-stln-vehicle-trailer,auto-theft,4953 N PERRY ST,3129391,1711727,-105.0395897,39.786598,1,111,regis,1,0,1
theft-stln-vehicle-trailer,auto-theft,4000 BLK N ADAMS ST,3155005,1707170,-104.9485482,39.7736968,2,212,elyria-swansea,1,0,1
theft-stln-vehicle-trailer,auto-theft,E GVR BLVD / N TOWER RD,3204565,1711162,-104.7721244,39.7836974,5,523,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,N KITTREDGE ST / E BOLLING DR,3196285,1709482,-104.8016308,39.779264,5,522,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,348 S WASHINGTON ST,3146605,1683993,-104.9789046,39.710208,3,312,washington-park-west,1,0,1
theft-stln-vehicle-trailer,auto-theft,1104 S SHERIDAN BLVD,3125852,1678879,-105.0527577,39.6964726,4,421,mar-lee,1,0,1
theft-stln-vehicle-trailer,auto-theft,9700 BLK E 29TH AVE,3175851,1701712,-104.8745215,39.7583432,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,100 BLK S ELATI ST,3142425,1685087,-104.9937401,39.7132762,3,311,baker,1,0,1
theft-stln-vehicle-trailer,auto-theft,6515 E UNION AVE,3166247,1654190,-104.9097788,39.6280618,3,324,southmoor-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,1000 BLK N PONTIAC ST,3167208,1692315,-104.9054814,39.7327062,2,223,montclair,1,0,1
theft-stln-vehicle-trailer,auto-theft,900 BLK 27TH ST,3145936,1701171,-104.9809336,39.7573753,2,211,five-points,1,0,1
theft-stln-vehicle-trailer,auto-theft,2000 BLK N FAIRFAX ST,3160702,1698181,-104.928482,39.748924,2,222,south-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,3900 BLOCK W 47TH AVE,3129734,1710060,-105.0383993,39.7820171,1,111,berkeley,1,0,1
theft-stln-vehicle-trailer,auto-theft,500 S SANTA FE DR,3142345,1682796,-104.9940698,39.7069881,3,313,baker,1,0,1
theft-stln-vehicle-trailer,auto-theft,4200 BLOCK N VALLEJO ST,3136830,1707277,-105.0132049,39.7742757,1,111,sunnyside,1,0,1
theft-stln-vehicle-trailer,auto-theft,100 BLK E CENTER AVE,3144716,1682397,-104.9856509,39.7058562,3,312,washington-park-west,1,0,1
theft-stln-vehicle-trailer,auto-theft,425 S CHEROKEE ST,3142782,1683562,-104.9925014,39.7090843,3,312,baker,1,0,1
theft-stln-vehicle-trailer,auto-theft,8150 E COLFAX AVE,3170643,1694900,-104.893207,39.7397401,2,223,east-colfax,1,0,1
theft-stln-vehicle-trailer,auto-theft,7835 E 40TH AVE,3169587,1707230,-104.8966707,39.7736071,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,5375 W 10TH AVE,3125094,1692507,-105.0552142,39.7338946,1,122,villa-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,600 BLK S FRANKLIN ST,3149629,1681854,-104.9682008,39.7042879,3,312,washington-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,615 S HAVANA ST,3178121,1682384,-104.8669268,39.7052414,3,321,windsor,1,0,1
theft-stln-vehicle-trailer,auto-theft,1820 W DIXIE PL,3138060,1711474,-105.0087483,39.7857788,1,111,chaffee-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,1976 S BANNOCK ST,3143653,1673232,-104.9896119,39.6807127,3,313,overland,1,0,1
theft-stln-vehicle-trailer,auto-theft,4645 N GIBRALTAR ST,3208678,1710242,-104.7575171,39.7810805,5,523,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,4801 E 46TH AVE,3160079,1709799,-104.9304385,39.7808278,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,2480 W 4TH AVE,3135913,1687982,-105.0168323,39.7213209,4,411,valverde,1,0,1
theft-stln-vehicle-trailer,auto-theft,20800 BLK E 47TH AVE,3212504,1709975,-104.7439126,39.7802609,5,523,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,1030 S LIPAN ST,3140366,1679331,-105.0011712,39.697506,4,412,athmar-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,2000 BLK S GRANT ST,3145091,1672815,-104.9845113,39.6795456,3,313,platt-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,1340 W BAYAUD AVE,3139317,1685490,-105.0047797,39.7144295,4,411,valverde,1,0,1
theft-stln-vehicle-trailer,auto-theft,3880 W 38TH AVE,3129922,1705428,-105.0378143,39.7692989,1,113,west-highland,1,0,1
theft-stln-vehicle-trailer,auto-theft,200 BLK S PECOS ST,3138959,1684748,-105.0060666,39.7123979,4,411,valverde,1,0,1
theft-stln-vehicle-trailer,auto-theft,4696 N IRONTON ST,3179039,1710371,-104.8629666,39.7820524,5,511,montbello,1,0,1
theft-stln-vehicle-trailer,auto-theft,3000 BLOCK N RACE ST,3150873,1702198,-104.9633525,39.7601159,2,211,whittier,1,0,1
theft-stln-vehicle-trailer,auto-theft,6869 E LOWRY BLVD,3166282,1686357,-104.9089115,39.716367,3,321,lowry-field,1,0,1
theft-stln-vehicle-trailer,auto-theft,1400 BLK S RACE ST,3150912,1676917,-104.9637446,39.6907141,3,312,washington-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,510 E 51ST AVE,3145882,1712168,-104.9809022,39.7875646,1,112,globeville,1,0,1
theft-stln-vehicle-trailer,auto-theft,4670 N ALCOTT ST,3135836,1709882,-105.0166919,39.7814413,1,111,sunnyside,1,0,1
theft-stln-vehicle-trailer,auto-theft,1312 N JOSEPHINE ST,3152350,1693832,-104.9582764,39.7371257,2,213,congress-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,3600 BLK WYNKOOP ST,3147124,1706100,-104.9766072,39.7708875,2,211,five-points,1,0,1
theft-stln-vehicle-trailer,auto-theft,4800 N COLORADO BLVD,3157518,1710900,-104.9395262,39.7838939,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,18605 E GVR BLVD,3205114,1711659,-104.7701569,39.7850496,5,523,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,15627 E 51ST DR,3195128,1712648,-104.8056611,39.7879794,5,522,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,W IRVINGTON PL / N ELATI ST,3142344,1686628,-104.9939975,39.7175078,3,311,baker,1,0,1
theft-stln-vehicle-trailer,auto-theft,2200 BLK S RALEIGH ST,3129093,1671458,-105.0413734,39.6760558,4,421,harvey-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,3200 BLK N PECOS ST,3138795,1703196,-105.0062931,39.7630436,1,113,highland,1,0,1
theft-stln-vehicle-trailer,auto-theft,5500 N HAVANA ST,3178366,1715401,-104.8652361,39.7958732,5,511,montbello,1,0,1
theft-stln-vehicle-trailer,auto-theft,4500 BLOCK W 37TH AVE,3127675,1704636,-105.0458217,39.7671559,1,113,west-highland,1,0,1
theft-stln-vehicle-trailer,auto-theft,700 BLK S PATTON CT,3129580,1681126,-105.0394691,39.70259,4,412,westwood,1,0,1
theft-stln-vehicle-trailer,auto-theft,4800 BLK N RALEIGH ST,3128861,1710798,-105.0414922,39.7840551,1,111,regis,1,0,1
theft-stln-vehicle-trailer,auto-theft,1900 BLK N KEARNEY ST,3163886,1697089,-104.9171837,39.7458708,2,222,south-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,E 30TH AVE / N RACE VINE ALY,3151020,1701969,-104.9628344,39.7594848,2,211,whittier,1,0,1
theft-stln-vehicle-trailer,auto-theft,1255 N YOSEMITE ST,3172960,1693761,-104.8849956,39.7365706,2,223,east-colfax,1,0,1
theft-stln-vehicle-trailer,auto-theft,5800 BLK W CLEAR CREEK DR,3123362,1712481,-105.0610293,39.7887498,1,111,regis,1,0,1
theft-stln-vehicle-trailer,auto-theft,2000 S BANNOCK ST,3143654,1673033,-104.9896124,39.6801664,3,313,overland,1,0,1
theft-stln-vehicle-trailer,auto-theft,4701 N DAHLIA ST,3159401,1710162,-104.9328427,39.781836,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,8150 E COLFAX AVE,3170643,1694900,-104.893207,39.7397401,2,223,east-colfax,1,0,1
theft-stln-vehicle-trailer,auto-theft,3255 S PARKER RD,3182869,1665220,-104.8504883,39.6580306,3,323,kennedy,1,0,1
theft-stln-vehicle-trailer,auto-theft,5142 E 39TH AVE,3160754,1706298,-104.9281154,39.7712055,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,1600 BLK W PACIFIC PL,3138902,1672906,-105.0064978,39.6798898,4,422,college-view-south-platte,1,0,1
theft-stln-vehicle-trailer,auto-theft,4800 N COLORADO BLVD,3157518,1710900,-104.9395262,39.7838939,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,510 E 51ST AVE,3145882,1712168,-104.9809022,39.7875646,1,112,globeville,1,0,1
theft-stln-vehicle-trailer,auto-theft,E 40TH AVE / N NOME ST,3182223,1707062,-104.8517221,39.772907,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,4849 N BANNOCK ST,3143036,1711445,-104.9910434,39.785624,1,112,globeville,1,0,1
theft-stln-vehicle-trailer,auto-theft,W 40TH AVE / N OSAGE ST,3139019,1706382,-105.0054347,39.7717863,1,112,sunnyside,1,0,1
theft-stln-vehicle-trailer,auto-theft,6672 N TOWER RD,3204535,1723538,-104.7718782,39.8176711,5,522,dia,1,0,1
theft-stln-vehicle-trailer,auto-theft,4100 BLK E EASTMAN AVE,3157971,1665054,-104.9389219,39.6580303,3,314,university-hills,1,0,1
theft-stln-vehicle-trailer,auto-theft,1193 S STEELE ST,3154668,1678469,-104.9503648,39.694913,3,312,cory-merrill,1,0,1
theft-stln-vehicle-trailer,auto-theft,5500 BLK N BILLINGS ST,3190160,1715299,-104.8232682,39.7953595,5,521,montbello,1,0,1
theft-stln-vehicle-trailer,auto-theft,3575 RINGSBY CT,3146134,1707300,-104.9801046,39.7741973,1,112,globeville,1,0,1
theft-stln-vehicle-trailer,auto-theft,188 N FEDERAL BLVD,3133727,1687475,-105.0246128,39.7199607,4,411,valverde,1,0,1
theft-stln-vehicle-trailer,auto-theft,6785 N ARGONNE ST,3205133,1724266,-104.7697287,39.8196563,5,522,dia,1,0,1
theft-stln-vehicle-trailer,auto-theft,800 BLOCK E KENTUCKY AVE,3146930,1680328,-104.9778243,39.7001417,3,312,washington-park-west,1,0,1
theft-stln-vehicle-trailer,auto-theft,300 BLK S ONEIDA WAY,3166568,1683841,-104.9079532,39.709455,3,322,washington-virginia-vale,1,0,1
theft-stln-vehicle-trailer,auto-theft,S HOLLY ST / E ILIFF AVE,3162615,1671613,-104.9222797,39.6759564,3,323,goldsmith,1,0,1
theft-stln-vehicle-trailer,auto-theft,500 BLK S ZUNI ST,3136183,1682369,-105.0159788,39.7059081,4,412,athmar-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,2000 BLK N FOREST ST,3161036,1698243,-104.9272928,39.7490884,2,222,south-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,4500 BLOCK N SHOSHONE ST,3137670,1708621,-105.0101907,39.7779527,1,111,sunnyside,1,0,1
theft-stln-vehicle-trailer,auto-theft,1200 BLK S INCA ST,3141357,1678054,-104.9976745,39.6939853,4,422,ruby-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,4775 N ARGONNE ST,3206555,1710772,-104.7650552,39.7825828,5,523,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,6600 BLK N YAMPA ST,3203956,1723539,-104.7739393,39.8176865,5,522,dia,1,0,1
theft-stln-vehicle-trailer,auto-theft,600 BLK S RALEIGH ST,3128950,1682530,-105.041683,39.7064531,4,412,westwood,1,0,1
theft-stln-vehicle-trailer,auto-theft,1525 N VALENTIA ST,3170983,1695307,-104.8919883,39.7408512,2,223,east-colfax,1,0,1
theft-stln-vehicle-trailer,auto-theft,1919 W ELK PL,3137673,1710394,-105.0101461,39.7828198,1,111,sunnyside,1,0,1
theft-stln-vehicle-trailer,auto-theft,5300 BLK N HARRISON ST,3156981,1714596,-104.941356,39.794049,2,212,elyria-swansea,1,0,1
theft-stln-vehicle-trailer,auto-theft,1105 S CHERRY ST,3159111,1678772,-104.9345697,39.69567,3,322,virginia-village,1,0,1
theft-stln-vehicle-trailer,auto-theft,3100 BLK N VINE ST,3151287,1702506,-104.9618735,39.7609547,2,211,whittier,1,0,1
theft-stln-vehicle-trailer,auto-theft,6300 E STAPLETON S DR,3164485,1708524,-104.9147916,39.7772509,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,501 N RARITAN WAY,3137832,1689157,-105.0099879,39.7245183,3,311,baker,1,0,1
theft-stln-vehicle-trailer,auto-theft,2417 W 29TH AVE,3135813,1701627,-105.0169299,39.7587804,1,113,highland,1,0,1
theft-stln-vehicle-trailer,auto-theft,1560 N WINONA CT,3127338,1695282,-105.0471864,39.7414821,1,121,west-colfax,1,0,1
theft-stln-vehicle-trailer,auto-theft,1400 BLK S IRVING ST,3132642,1676862,-105.0286655,39.6908412,4,421,mar-lee,1,0,1
theft-stln-vehicle-trailer,auto-theft,3410 S GALENA ST,3177588,1664016,-104.8692743,39.6548275,3,323,hampden,1,0,1
theft-stln-vehicle-trailer,auto-theft,100 BLOCK S ELATI ST,3142502,1685323,-104.9934617,39.7139229,3,311,baker,1,0,1
theft-stln-vehicle-trailer,auto-theft,4040 N QUEBEC ST,3168151,1707258,-104.9017787,39.77371,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,700 BLK N LOCUST ST,3164922,1690871,-104.9136423,39.728783,2,222,montclair,1,0,1
theft-stln-vehicle-trailer,auto-theft,E 48TH AVE / N LEYDEN ST,3163648,1710906,-104.9177151,39.7838046,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,4624 N CENTRAL PARK BLVD,3173633,1709718,-104.8822168,39.7803623,5,511,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,7600 BLK E EASTMAN AVE,3168439,1665145,-104.9017408,39.6580967,3,323,hampden,1,0,1
theft-stln-vehicle-trailer,auto-theft,5120 N HAVANA ST,3178268,1713597,-104.8656297,39.7909229,5,511,montbello,1,0,1
theft-stln-vehicle-trailer,auto-theft,4685 N QUEBEC ST,3167318,1710305,-104.9046711,39.7820895,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,8821 E HAMPDEN AVE,3172888,1663518,-104.8859784,39.6535487,3,323,hampden,1,0,1
theft-stln-vehicle-trailer,auto-theft,2951 W PARK PL,3133794,1687355,-105.0243768,39.7196304,4,411,valverde,1,0,1
theft-stln-vehicle-trailer,auto-theft,510 E 51ST AVE,3145882,1712168,-104.9809022,39.7875646,1,112,globeville,1,0,1
theft-stln-vehicle-trailer,auto-theft,3500 BLK N HOLLY ST,3162488,1704875,-104.921979,39.767269,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,900 BLK S TENNYSON ST,3128328,1679458,-105.0439485,39.6980283,4,412,westwood,1,0,1
theft-stln-vehicle-trailer,auto-theft,3552 MORRISON RD,3131049,1683804,-105.0341996,39.7099212,4,412,westwood,1,0,1
theft-stln-vehicle-trailer,auto-theft,2600 BLK N CLAYTON ST,3153369,1700295,-104.9545152,39.754851,2,213,skyland,1,0,1
theft-stln-vehicle-trailer,auto-theft,7797 E 36TH AVE,3169278,1705104,-104.8978201,39.7677766,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,W 37TH AVE / N MARIPOSA ST,3139720,1705026,-105.0029673,39.7680534,1,113,highland,1,0,1
theft-stln-vehicle-trailer,auto-theft,1300 BLK S MONROE ST,3156178,1677452,-104.945021,39.692096,3,312,cory-merrill,1,0,1
theft-stln-vehicle-trailer,auto-theft,4000 BLK W BYERS PL,3129483,1684498,-105.0397532,39.7118483,4,411,barnum-west,1,0,1
theft-stln-vehicle-trailer,auto-theft,4800 BLK S WADSWORTH BLVD,3117482,1655207,-105.0828881,39.631596,4,423,marston,1,0,1
theft-stln-vehicle-trailer,auto-theft,240 S PECOS ST,3138959,1684748,-105.0060666,39.7123979,4,411,valverde,1,0,1
theft-stln-vehicle-trailer,auto-theft,E 42ND AVE / N IRELAND CT,3210432,1707840,-104.751347,39.7744473,5,523,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,4675 N HOLLY ST,3162039,1709784,-104.9234654,39.7807527,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,400 BLK N DOWNING ST,3148178,1688417,-104.9732225,39.7223279,3,311,speer,1,0,1
theft-stln-vehicle-trailer,auto-theft,2500 BLK S BIRCH ST,3158393,1668938,-104.9373376,39.6686857,3,314,university-hills,1,0,1
theft-stln-vehicle-trailer,auto-theft,217 S RALEIGH ST,3128730,1684923,-105.042422,39.7130254,4,411,barnum-west,1,0,1
theft-stln-vehicle-trailer,auto-theft,500 BLK S HIGH ST,3150565,1682978,-104.9648507,39.7073585,3,312,washington-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,4600 N GLENCOE ST,3161437,1709628,-104.9256108,39.7803349,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,1301 W 38TH AVE,3139938,1705632,-105.00218,39.7697136,1,112,sunnyside,1,0,1
theft-stln-vehicle-trailer,auto-theft,700 BLK S DAYTON ST,3175784,1681657,-104.8752504,39.7032901,3,321,windsor,1,0,1
theft-stln-vehicle-trailer,auto-theft,8150 E COLFAX AVE,3170643,1694900,-104.893207,39.7397401,2,223,east-colfax,1,0,1
theft-stln-vehicle-trailer,auto-theft,615 S HAVANA ST,3178121,1682384,-104.8669268,39.7052414,3,321,windsor,1,0,1
theft-stln-vehicle-trailer,auto-theft,4901 N SHERIDAN BLVD,3125527,1711524,-105.0533422,39.7860937,1,111,regis,1,0,1
theft-stln-vehicle-trailer,auto-theft,2825 W 25TH AVE,3134172,1699796,-105.0228008,39.7537778,1,121,jefferson-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,3700 BLK W UNION AVE,3130290,1655659,-105.0374067,39.6326666,4,423,fort-logan,1,0,1
theft-stln-vehicle-trailer,auto-theft,2260 N FAIRFAX ST,3160884,1698721,-104.9278227,39.7504032,2,222,south-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,4721 N IRONTON ST,3178790,1710880,-104.8638399,39.7834544,5,511,montbello,1,0,1
theft-stln-vehicle-trailer,auto-theft,8601 W CROSS DR,3114803,1649146,-105.0924961,39.61499,4,423,marston,1,0,1
theft-stln-vehicle-trailer,auto-theft,2700 BLK N TAMARAC ST,3169948,1700794,-104.8955388,39.7559328,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,2292 S DELAWARE ST,3143013,1671179,-104.9919266,39.6750866,3,313,overland,1,0,1
theft-stln-vehicle-trailer,auto-theft,1100 BLK N FAIRFAX ST,3160917,1692582,-104.9278428,39.7335501,2,222,hale,1,0,1
theft-stln-vehicle-trailer,auto-theft,4210 N AIRPORT WAY,3198146,1707605,-104.7950616,39.774072,5,522,gateway-green-valley-ranch,1,0,1
theft-stln-vehicle-trailer,auto-theft,4800 N COLORADO BLVD,3157518,1710900,-104.9395262,39.7838939,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,2200 BLK N ULSTER ST,3170462,1698813,-104.8937577,39.7504853,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,3835 N ELM ST,3160325,1705790,-104.9296529,39.7698184,2,221,northeast-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,3211 W DARTMOUTH AVE,3132798,1665371,-105.0283232,39.6592933,4,423,harvey-park-south,1,0,1
theft-stln-vehicle-trailer,auto-theft,615 S HAVANA ST,3178120,1682384,-104.8669303,39.7052414,3,321,windsor,1,0,1
theft-stln-vehicle-trailer,auto-theft,I25 HWYNB / W 6TH AVE,3136947,1689523,-105.0131272,39.7255361,1,123,baker,1,0,1
theft-stln-vehicle-trailer,auto-theft,3300 BLK W 33RD AVE,3131937,1703566,-105.0306804,39.7641591,1,113,west-highland,1,0,1
theft-stln-vehicle-trailer,auto-theft,8800 BLK E MLK BLVD,3172570,1702617,-104.8861695,39.7608889,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,3130 S SHERIDAN BLVD,3126949,1663682,-105.0491273,39.6547381,4,423,harvey-park-south,1,0,1
theft-stln-vehicle-trailer,auto-theft,12905 E 39TH AVE,3186441,1706591,-104.8367289,39.7715304,5,512,central-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,4800 BLK N CROWN BLVD,3187837,1710839,-104.8316516,39.7831636,5,521,montbello,1,0,1
theft-stln-vehicle-trailer,auto-theft,5335 W 48TH AVE,3125106,1710746,-105.0548538,39.7839636,1,111,regis,1,0,1
theft-stln-vehicle-trailer,auto-theft,1800 BLK S GRANT ST,3145307,1673829,-104.9837235,39.6823259,3,313,platt-park,1,0,1
theft-stln-vehicle-trailer,auto-theft,600 W BAYAUD AVE,3141914,1685535,-104.9955476,39.7145138,3,311,baker,1,0,1
theft-stln-vehicle-trailer,auto-theft,2600 N IVY ST,3163182,1700378,-104.9196125,39.754912,2,222,north-park-hill,1,0,1
theft-stln-vehicle-trailer,auto-theft,3800 BLK W QUIGLEY DR,3130259,1657421,-105.0374849,39.6375042,4,423,fort-logan,1,0,1
theft-stln-vehicle-trailer,auto-theft,2700 S WADSWORTH BLVD,3118033,1668256,-105.080718,39.6674122,4,423,bear-valley,1,0,1
theft-stln-vehicle-trailer,auto-theft,4200 BLK N WYANDOT ST,3136467,1707268,-105.0144965,39.7742563,1,111,sunnyside,1,0,1
theft-stln-vehicle-trailer,auto-theft,6900 BLK E 2ND AVE,3166797,1687917,-104.9070447,39.7206403,3,321,lowry-field,1,0,1
theft-stln-vehicle-trailer,auto-theft,3883 N MONACO ST,3164975,1706111,-104.9131038,39.7706182,2,221,northeast-park-hill,1,0,1
